0010,1,knob,0008,1,hole,13.788920280608265
0010,1,knob,0008,3,hole,13.854936096406021
0010,3,knob,0008,1,hole,25.152456463128328
0010,3,knob,0008,3,hole,23.855515114841708
0010,0,hole,0014,2,knob,18.61388651108255
0010,1,knob,0014,1,hole,8.220263198464217
0010,1,knob,0014,3,hole,13.634243242668383
0010,3,knob,0014,1,hole,25.591272245713338
0010,3,knob,0014,3,hole,26.67015349481142
0010,0,hole,0022,0,knob,17.343607415364485
0010,1,knob,0022,1,hole,17.169488002407935
0010,1,knob,0022,3,hole,29.872612931572096
0010,3,knob,0022,1,hole,13.552452989259073
0010,3,knob,0022,3,hole,3.5201379791159053
0029,0,hole,0001,2,knob,11.898347811394954
0029,0,hole,0001,3,knob,32.96309090952456
0010,0,hole,0031,0,knob,90.74477898552124
0010,1,knob,0031,1,hole,9.198569052147143
0010,1,knob,0031,3,hole,11.374348130628203
0010,3,knob,0031,1,hole,27.875770910942194
0010,3,knob,0031,3,hole,40.48794974236799
0029,0,hole,0031,0,knob,5.9951387266238845
0029,1,knob,0031,1,hole,8.689014269354082
0029,1,knob,0031,3,hole,8.710651557914604
0029,3,knob,0031,1,hole,2.7064211343125275
0029,3,knob,0031,3,hole,20.40092444448517
0029,0,hole,0028,0,knob,17.154795878901496
0029,1,knob,0028,1,hole,9.13389317850784
0029,1,knob,0028,3,hole,13.671584860329137
0029,3,knob,0028,1,hole,1.5957592352690158
0029,3,knob,0028,3,hole,18.13210158073695
0029,0,hole,0019,1,knob,13.684814416292694
0029,1,knob,0019,0,hole,30.790913176886566
0029,1,knob,0019,2,hole,32.90206810329054
0029,3,knob,0019,0,hole,24.82437434580931
0029,3,knob,0019,2,hole,23.171810900336666
0029,0,hole,0025,0,knob,17.897563873887062
0029,1,knob,0025,1,hole,28.43216005082654
0029,1,knob,0025,3,hole,13.792330461545939
0029,3,knob,0025,1,hole,18.320991812555228
0029,3,knob,0025,3,hole,16.893391634199734
0029,0,hole,0003,1,knob,33.18355137578557
0029,1,knob,0003,0,hole,48.09216771459964
0029,1,knob,0003,3,hole,47.551312792485234
0029,3,knob,0003,0,hole,55.48640496353408
0029,3,knob,0003,3,hole,57.94912505660521
0029,0,hole,0035,0,knob,19.77773261610067
0029,1,knob,0035,1,hole,14.874224687542336
0029,1,knob,0035,3,hole,23.46527114258499
0029,3,knob,0035,1,hole,5.4986309192151825
0029,3,knob,0035,3,hole,21.163328146443806
0029,0,hole,0013,1,knob,40.87607746293559
0029,0,hole,0013,3,knob,38.85440614774778
0029,1,knob,0013,2,hole,47.21750651345829
0029,3,knob,0013,2,hole,40.598137065852654
0010,0,hole,0005,1,knob,9.440740979675736
0010,1,knob,0005,0,hole,36.09899586769178
0010,1,knob,0005,2,hole,38.619980128947645
0010,3,knob,0005,0,hole,31.22429831898299
0010,3,knob,0005,2,hole,14.339074502503365
0029,0,hole,0007,0,knob,19.10261577127441
0029,0,hole,0007,1,knob,50.14979267120361
0029,1,knob,0007,3,hole,32.2923234878025
0029,3,knob,0007,3,hole,38.315412555216305
0029,0,hole,0002,0,knob,42.039169190320685
0029,0,hole,0002,1,knob,38.106967638427314
0029,1,knob,0002,3,hole,44.978235195935305
0029,3,knob,0002,3,hole,50.545644893904644
0029,0,hole,0027,1,knob,55.81778275123009
0029,0,hole,0027,3,knob,19.30653582313022
0029,1,knob,0027,0,hole,38.5316806083617
0029,3,knob,0027,0,hole,32.967961976479096
0029,0,hole,0020,2,knob,16.56289342309342
0029,0,hole,0020,3,knob,5.537427531526639
0029,1,knob,0020,0,hole,35.13902815005862
0029,3,knob,0020,0,hole,25.57369111410801
0029,0,hole,0005,1,knob,29.048295872552053
0029,1,knob,0005,0,hole,42.608669023839234
0029,1,knob,0005,2,hole,43.089286694994044
0029,3,knob,0005,0,hole,51.83820630307239
0029,3,knob,0005,2,hole,32.582832108046354
0029,0,hole,0006,1,knob,37.718458703206494
0029,0,hole,0006,3,knob,13.17043714587432
0029,1,knob,0006,0,hole,50.0040010981516
0029,3,knob,0006,0,hole,40.94954422062257
0029,0,hole,0033,0,knob,13.186191070854663
0029,0,hole,0033,1,knob,24.53664912441536
0029,1,knob,0033,3,hole,9.093704155052098
0029,3,knob,0033,3,hole,6.401799046200928
0029,0,hole,0039,0,knob,14.327504897302436
0029,0,hole,0039,3,knob,13.025981727868212
0029,1,knob,0039,1,hole,41.00879115869985
0029,3,knob,0039,1,hole,30.31155558434678
0029,0,hole,0036,1,knob,38.50946938207275
0029,0,hole,0036,3,knob,32.23699183023979
0029,1,knob,0036,0,hole,61.86953220982934
0029,3,knob,0036,0,hole,51.10835536733675
0029,0,hole,0023,3,knob,18.206380892900984
0029,1,knob,0023,0,hole,69.089972838063
0029,1,knob,0023,1,hole,31.589371584582445
0029,3,knob,0023,0,hole,51.76395651176248
0029,3,knob,0023,1,hole,19.243742048346473
0029,0,hole,0034,1,knob,37.72134879635227
0029,1,knob,0034,0,hole,50.89191910005465
0029,1,knob,0034,3,hole,23.099237942570703
0029,3,knob,0034,0,hole,45.3851326321367
0029,3,knob,0034,3,hole,18.13643044494817
0029,0,hole,0026,0,knob,19.530878640297388
0029,0,hole,0026,3,knob,17.13070478423276
0029,1,knob,0026,1,hole,26.3265192003075
0029,3,knob,0026,1,hole,16.636524984753745
0029,0,hole,0012,2,knob,59.5066614288418
0029,1,knob,0012,0,hole,7.097805827327028
0029,1,knob,0012,3,hole,37.781631671212814
0029,3,knob,0012,0,hole,4.883026508432565
0029,3,knob,0012,3,hole,23.081195261554505
0029,1,knob,0016,0,hole,32.62811002856015
0029,1,knob,0016,2,hole,19.784811715697675
0029,1,knob,0016,3,hole,65.84782130706735
0029,3,knob,0016,0,hole,22.086297229810242
0029,3,knob,0016,2,hole,15.945089665109297
0029,3,knob,0016,3,hole,56.870308369105494
0029,0,hole,0018,0,knob,23.59375533660253
0029,0,hole,0018,2,knob,22.038674228379815
0029,1,knob,0018,1,hole,38.769985706439705
0029,3,knob,0018,1,hole,32.886154756886924
0029,0,hole,0038,0,knob,12.134678246813916
0029,1,knob,0038,1,hole,39.74408604551759
0029,1,knob,0038,3,hole,28.67722777344386
0029,3,knob,0038,1,hole,29.33083919284927
0029,3,knob,0038,3,hole,30.094667612330205
0029,0,hole,0009,3,knob,30.067813240840465
0029,1,knob,0009,0,hole,31.356655716441452
0029,1,knob,0009,1,hole,33.45234158626296
0029,3,knob,0009,0,hole,17.705441268386032
0029,3,knob,0009,1,hole,27.390874979359147
0029,0,hole,0030,1,knob,66.57651590805733
0029,1,knob,0030,0,hole,54.97661614864622
0029,1,knob,0030,3,hole,1.4318037103619097
0029,3,knob,0030,0,hole,49.10987226439927
0029,3,knob,0030,3,hole,9.04762093341474
0029,0,hole,0004,0,knob,7.978703238219621
0029,0,hole,0004,1,knob,33.34810661497496
0029,1,knob,0004,3,hole,39.046170826172265
0029,3,knob,0004,3,hole,43.190668847310576
0029,0,hole,0037,1,knob,35.88900219060607
0029,1,knob,0037,0,hole,45.83289858097493
0029,1,knob,0037,3,hole,24.900956545677314
0029,3,knob,0037,0,hole,44.135825356061986
0029,3,knob,0037,3,hole,25.5425728376831
0029,0,hole,0032,1,knob,40.31240539786256
0029,0,hole,0032,3,knob,39.9467513847424
0029,1,knob,0032,0,hole,40.96271214427189
0029,3,knob,0032,0,hole,39.05859675396549
0029,0,hole,0021,1,knob,14.617405297899415
0029,0,hole,0021,3,knob,26.973938626573798
0029,1,knob,0021,2,hole,53.83720071303716
0029,3,knob,0021,2,hole,41.92758495452901
0029,0,hole,0022,0,knob,13.32712192592893
0029,1,knob,0022,1,hole,30.69046442850164
0029,1,knob,0022,3,hole,36.08378553038977
0029,3,knob,0022,1,hole,18.54530532607454
0029,3,knob,0022,3,hole,31.301788505718246
0029,0,hole,0014,2,knob,8.19945727175312
0029,1,knob,0014,1,hole,8.068449874792679
0029,1,knob,0014,3,hole,13.55163266348379
0029,3,knob,0014,1,hole,6.6216878107899495
0029,3,knob,0014,3,hole,6.065354226984287
0029,0,hole,0040,0,knob,31.214041401842866
0029,0,hole,0040,3,knob,9.40196386427233
0029,0,hole,0008,2,knob,29.75475046897698
0029,1,knob,0008,1,hole,18.132245239986865
0029,1,knob,0008,3,hole,13.590978912765973
0029,3,knob,0008,1,hole,25.082124951934258
0029,3,knob,0008,3,hole,4.845506064571283
0017,2,hole,0001,2,knob,34.90542278879861
0017,2,hole,0001,3,knob,89.68561542713174
0017,0,knob,0036,0,hole,34.661269240882184
0017,1,knob,0036,0,hole,7.865373071090159
0017,2,hole,0036,1,knob,12.864076387333242
0017,2,hole,0036,3,knob,19.850846788222174
0017,0,knob,0019,0,hole,8.124578464689819
0017,0,knob,0019,2,hole,6.512297494743469
0017,1,knob,0019,0,hole,23.678540679943744
0017,1,knob,0019,2,hole,12.98486420224336
0017,2,hole,0019,1,knob,40.434012074570134
0017,0,knob,0031,1,hole,24.17543565919905
0017,0,knob,0031,3,hole,40.502155515216515
0017,1,knob,0031,1,hole,43.291837046904995
0017,1,knob,0031,3,hole,73.77636215655056
0017,2,hole,0031,0,knob,22.29821716981588
0017,0,knob,0028,1,hole,23.490484637925118
0017,0,knob,0028,3,hole,28.39678616494217
0017,1,knob,0028,1,hole,40.675104305960915
0017,1,knob,0028,3,hole,58.81045805482373
0017,2,hole,0028,0,knob,101.45528130043908
0017,0,knob,0025,1,hole,7.831519095111845
0017,0,knob,0025,3,hole,23.10046629027922
0017,1,knob,0025,1,hole,18.332107251932225
0017,1,knob,0025,3,hole,40.89285405358402
0017,2,hole,0025,0,knob,102.56684442549121
0017,0,knob,0013,2,hole,22.635825177418003
0017,1,knob,0013,2,hole,6.499566710064284
0017,2,hole,0013,1,knob,21.52923694164795
0017,2,hole,0013,3,knob,20.03819413228078
0017,0,knob,0003,0,hole,44.80247625644874
0017,0,knob,0003,3,hole,48.81501346178723
0017,1,knob,0003,0,hole,32.97183145135932
0017,1,knob,0003,3,hole,39.943888008042094
0017,2,hole,0003,1,knob,88.14580592318099
0017,0,knob,0015,2,hole,25.914993946552762
0017,1,knob,0015,2,hole,10.343789138167027
0017,2,hole,0015,1,knob,22.289870740778476
0017,2,hole,0015,3,knob,11.685814155259699
0017,0,knob,0035,1,hole,19.924917687806563
0017,0,knob,0035,3,hole,13.755128800481945
0017,1,knob,0035,1,hole,33.34673595724639
0017,1,knob,0035,3,hole,40.48906901810173
0017,2,hole,0035,0,knob,31.111464317825725
0017,0,knob,0002,3,hole,40.96378461232694
0017,1,knob,0002,3,hole,34.31122598015345
0017,2,hole,0002,0,knob,35.32711698747798
0017,2,hole,0002,1,knob,84.80918876208789
0017,0,knob,0020,0,hole,4.4341931169707
0017,1,knob,0020,0,hole,12.841860918665095
0017,2,hole,0020,2,knob,6.34036925505772
0017,2,hole,0020,3,knob,18.286040080381078
0017,0,knob,0005,0,hole,42.188363688539845
0017,0,knob,0005,2,hole,11.219191741248355
0017,1,knob,0005,0,hole,19.806422848284125
0017,1,knob,0005,2,hole,4.938237894786544
0017,2,hole,0005,1,knob,28.254781757216637
0017,0,knob,0007,3,hole,28.257867111275367
0017,1,knob,0007,3,hole,41.54665779901298
0017,2,hole,0007,0,knob,145.8065196223881
0017,2,hole,0007,1,knob,27.147962884297446
0017,0,knob,0006,0,hole,25.096633243371492
0017,1,knob,0006,0,hole,7.514130464098249
0017,2,hole,0006,1,knob,23.242292044665604
0017,2,hole,0006,3,knob,12.866933699086758
0017,0,knob,0027,0,hole,24.10347378575501
0017,1,knob,0027,0,hole,12.790155578957638
0017,2,hole,0027,1,knob,26.829681810461558
0017,2,hole,0027,3,knob,11.396578825106387
0017,0,knob,0039,1,hole,11.294488162873161
0017,1,knob,0039,1,hole,7.432494420449447
0017,2,hole,0039,0,knob,21.727565245086133
0017,2,hole,0039,3,knob,9.02069611366477
0029,0,hole,0015,1,knob,41.01575389396714
0029,0,hole,0015,3,knob,32.54086174305612
0029,1,knob,0015,2,hole,44.210569778009585
0029,3,knob,0015,2,hole,39.16531468590221
0017,0,knob,0033,3,hole,23.01986026763916
0017,1,knob,0033,3,hole,44.41161662806397
0017,2,hole,0033,0,knob,110.11818617161201
0017,2,hole,0033,1,knob,8.888366340440953
0017,0,knob,0018,1,hole,16.00362763497129
0017,1,knob,0018,1,hole,16.887218119905274
0017,2,hole,0018,0,knob,2.1645602662364642
0017,2,hole,0018,2,knob,8.532976404916383
0017,0,knob,0023,0,hole,42.739927810328595
0017,0,knob,0023,1,hole,11.078794861078894
0017,1,knob,0023,0,hole,9.382327646462329
0017,1,knob,0023,1,hole,17.482232403821076
0017,2,hole,0023,3,knob,12.95021918653526
0017,0,knob,0034,0,hole,28.96191204283447
0017,0,knob,0034,3,hole,9.647284943057645
0017,1,knob,0034,0,hole,10.386214022023744
0017,1,knob,0034,3,hole,30.15995855576569
0017,2,hole,0034,1,knob,12.349442673162107
0017,0,knob,0012,0,hole,25.342238882589623
0017,0,knob,0012,3,hole,34.45184767420983
0017,1,knob,0012,0,hole,47.57596184282437
0017,1,knob,0012,3,hole,24.335089692429744
0017,2,hole,0012,2,knob,42.55861297189674
0017,0,knob,0016,0,hole,1.7214522695211323
0017,0,knob,0016,2,hole,11.226029536837624
0017,0,knob,0016,3,hole,43.04074355877378
0017,1,knob,0016,0,hole,21.592070851292984
0017,1,knob,0016,2,hole,36.94923079259812
0017,1,knob,0016,3,hole,12.764067682270628
0017,0,knob,0026,1,hole,9.10703965509462
0017,1,knob,0026,1,hole,21.378281656590392
0017,2,hole,0026,0,knob,96.24175871146787
0017,2,hole,0026,3,knob,10.425673830681122
0017,0,knob,0038,1,hole,7.409039921135602
0017,0,knob,0038,3,hole,18.52773700168596
0017,1,knob,0038,1,hole,9.329117239834506
0017,1,knob,0038,3,hole,35.303045184742466
0017,2,hole,0038,0,knob,29.456500224046483
0017,0,knob,0009,0,hole,28.58627089042617
0017,0,knob,0009,1,hole,7.046352284295218
0017,1,knob,0009,0,hole,25.352999654475905
0017,1,knob,0009,1,hole,27.829942037629618
0017,2,hole,0009,3,knob,18.742708320859112
0017,0,knob,0032,0,hole,30.09072593213681
0017,1,knob,0032,0,hole,15.40175684211234
0017,2,hole,0032,1,knob,20.93610183397929
0017,2,hole,0032,3,knob,22.584253171897444
0017,0,knob,0004,3,hole,37.145539699771504
0017,1,knob,0004,3,hole,34.19192096384749
0017,2,hole,0004,0,knob,22.57823552182536
0017,2,hole,0004,1,knob,34.64571515049624
0029,0,hole,0024,1,knob,36.6638822477372
0029,0,hole,0024,3,knob,20.085036533924058
0029,1,knob,0024,0,hole,40.48651376125632
0029,3,knob,0024,0,hole,35.71686417636324
0017,0,knob,0024,0,hole,26.20937543558958
0017,1,knob,0024,0,hole,12.255381248980404
0017,2,hole,0024,1,knob,20.762771910722137
0017,2,hole,0024,3,knob,11.450963632032325
0029,0,hole,0011,0,knob,24.198333161942504
0029,1,knob,0011,1,hole,15.20230564974636
0029,1,knob,0011,3,hole,8.399545325486553
0029,3,knob,0011,1,hole,20.95897776217905
0029,3,knob,0011,3,hole,7.809104606088566
0017,0,knob,0014,1,hole,22.5894995631572
0017,0,knob,0014,3,hole,22.33712464381348
0017,1,knob,0014,1,hole,43.86904645447402
0017,1,knob,0014,3,hole,39.53237033879215
0017,2,hole,0014,2,knob,26.407264956942818
0017,2,hole,0040,0,knob,27.299575810224116
0017,2,hole,0040,3,knob,11.77425730796562
0017,0,knob,0022,1,hole,10.379834218948119
0017,0,knob,0022,3,hole,12.767712985556754
0017,1,knob,0022,1,hole,18.653520587375088
0017,1,knob,0022,3,hole,28.18696774695197
0017,2,hole,0022,0,knob,129.5903346218094
0017,0,knob,0021,2,hole,24.87648660403825
0017,1,knob,0021,2,hole,3.5372935935884597
0017,2,hole,0021,1,knob,6.488310640198132
0017,2,hole,0021,3,knob,12.159167218548449
0017,0,knob,0011,1,hole,45.314341347998365
0017,0,knob,0011,3,hole,26.548452780705233
0017,1,knob,0011,1,hole,64.75122903244343
0017,1,knob,0011,3,hole,51.232393838992486
0017,2,hole,0011,0,knob,25.098425371591063
0036,0,hole,0001,2,knob,22.31441927597342
0036,0,hole,0001,3,knob,39.78844910406794
0017,0,knob,0008,1,hole,28.132236127065138
0017,0,knob,0008,3,hole,18.711504276805474
0017,1,knob,0008,1,hole,48.3031675747782
0017,1,knob,0008,3,hole,33.77170351176775
0017,2,hole,0008,2,knob,31.647085575455407
0036,0,hole,0019,1,knob,6.56245921800534
0036,1,knob,0019,0,hole,7.560486118578793
0036,1,knob,0019,2,hole,15.305084348766526
0036,3,knob,0019,0,hole,23.399649769462343
0036,3,knob,0019,2,hole,16.624872613918743
0036,0,hole,0031,0,knob,8.778482342858714
0036,1,knob,0031,1,hole,30.39690829829849
0036,1,knob,0031,3,hole,26.42158566247782
0036,3,knob,0031,1,hole,6.600078593386393
0036,3,knob,0031,3,hole,31.26758769676971
0036,0,hole,0028,0,knob,22.863140994566493
0036,1,knob,0028,1,hole,26.30757317484328
0036,1,knob,0028,3,hole,15.12249092706955
0036,3,knob,0028,1,hole,5.767973686952256
0036,3,knob,0028,3,hole,23.616462238894158
0036,0,hole,0025,0,knob,23.755400446891784
0036,1,knob,0025,1,hole,13.381410698584085
0036,1,knob,0025,3,hole,13.917806933978364
0036,3,knob,0025,1,hole,12.251858738398997
0036,3,knob,0025,3,hole,17.066408764187976
0036,0,hole,0013,1,knob,54.38647075517643
0036,0,hole,0013,3,knob,51.99259421202513
0036,1,knob,0013,2,hole,24.8486926474633
0036,3,knob,0013,2,hole,35.50271619507039
0036,0,hole,0007,0,knob,13.887091150535072
0036,0,hole,0007,1,knob,56.49450014205206
0036,1,knob,0007,3,hole,4.2003783438060625
0036,3,knob,0007,3,hole,38.26988768623997
0036,0,hole,0030,1,knob,77.51274801078819
0036,1,knob,0030,0,hole,30.87415392586569
0036,1,knob,0030,3,hole,26.04023681471769
0036,3,knob,0030,0,hole,45.1693076454219
0036,3,knob,0030,3,hole,14.936513798035813
0036,0,hole,0015,1,knob,57.15203100604465
0036,0,hole,0015,3,knob,42.61974450936271
0036,1,knob,0015,2,hole,20.865117902328308
0036,3,knob,0015,2,hole,33.922007243082255
0036,0,hole,0020,2,knob,27.185677271310976
0036,0,hole,0020,3,knob,12.15148413101068
0036,1,knob,0020,0,hole,15.39115045464247
0036,3,knob,0020,0,hole,18.946219596814515
0036,0,hole,0027,1,knob,64.8437188075139
0036,0,hole,0027,3,knob,32.76252620181099
0036,1,knob,0027,0,hole,22.406260087841044
0036,3,knob,0027,0,hole,29.921692426493422
0036,0,hole,0005,1,knob,34.09433143857925
0036,1,knob,0005,0,hole,12.742572779485368
0036,1,knob,0005,2,hole,26.36888709941444
0036,3,knob,0005,0,hole,52.88604254992766
0036,3,knob,0005,2,hole,26.188224012467348
0036,0,hole,0003,1,knob,40.80327629479353
0036,1,knob,0003,0,hole,16.26256159602015
0036,1,knob,0003,3,hole,13.89357866736521
0036,3,knob,0003,0,hole,60.558247332585935
0036,3,knob,0003,3,hole,60.48053107624206
0036,0,hole,0033,0,knob,19.50162927865982
0036,0,hole,0033,1,knob,34.265339759385085
0036,1,knob,0033,3,hole,16.640054917614336
0036,3,knob,0033,3,hole,12.357981007706169
0036,0,hole,0035,0,knob,24.59021980717497
0036,1,knob,0035,1,hole,25.513327764243073
0036,1,knob,0035,3,hole,5.0604110212101565
0036,3,knob,0035,1,hole,1.4485107830592565
0036,3,knob,0035,3,hole,19.64912071243085
0036,0,hole,0039,0,knob,18.299133861711784
0036,0,hole,0039,3,knob,21.517603448767787
0036,1,knob,0039,1,hole,27.841744967935437
0036,3,knob,0039,1,hole,23.876037180934368
0017,0,knob,0030,0,hole,34.10064386865215
0017,0,knob,0030,3,hole,32.20096629575865
0017,1,knob,0030,0,hole,12.168813956270656
0017,1,knob,0030,3,hole,52.58871010280925
0017,2,hole,0030,1,knob,37.80274132628115
0036,0,hole,0018,0,knob,34.196756540934246
0036,0,hole,0018,2,knob,28.920556320767222
0036,1,knob,0018,1,hole,13.37412724863603
0036,3,knob,0018,1,hole,33.8170058078958
0036,0,hole,0023,3,knob,31.9072586859961
0036,1,knob,0023,0,hole,66.68577234924918
0036,1,knob,0023,1,hole,22.811313285737445
0036,3,knob,0023,0,hole,39.68462510135408
0036,3,knob,0023,1,hole,13.43138946946188
0036,0,hole,0034,1,knob,46.12037238151797
0036,1,knob,0034,0,hole,25.274055342386035
0036,1,knob,0034,3,hole,9.386187603396754
0036,3,knob,0034,0,hole,40.48455696091102
